,ID,Name,Frequency [MHz],Bandwidth [kHz]/Baud,Status,Description,Source,Orbit
26033,57374,STARLINK-6369,None,None,Active,None,CelesTrak,LEO
26034,57373,STARLINK-6370,None,None,Active,nan,Space-Track,LEO
26035,57373,STARLINK-6370,None,None,Active,None,CelesTrak,LEO
26036,57381,STARLINK-6371,None,None,Active,None,CelesTrak,LEO
26037,57381,STARLINK-6371,None,None,Active,nan,Space-Track,LEO
26038,57348,STARLINK-6372,None,None,Active,nan,Space-Track,LEO
26039,57348,STARLINK-6372,None,None,Active,None,CelesTrak,LEO
26040,57345,STARLINK-6373,None,None,Active,nan,Space-Track,LEO
26041,57345,STARLINK-6373,None,None,Active,None,CelesTrak,LEO
26042,57338,STARLINK-6374,None,None,Active,None,CelesTrak,LEO
26043,57338,STARLINK-6374,None,None,Active,nan,Space-Track,LEO
26044,57342,STARLINK-6375,None,None,Active,None,CelesTrak,LEO
26045,57342,STARLINK-6375,None,None,Active,nan,Space-Track,LEO
26046,57349,STARLINK-6376,None,None,Active,nan,Space-Track,LEO
26047,57349,STARLINK-6376,None,None,Active,None,CelesTrak,LEO
26048,57341,STARLINK-6377,None,None,Active,None,CelesTrak,LEO
26049,57341,STARLINK-6377,None,None,Active,nan,Space-Track,LEO
26050,57347,STARLINK-6378,None,None,Active,None,CelesTrak,LEO
26051,57347,STARLINK-6378,None,None,Active,nan,Space-Track,LEO
26052,57343,STARLINK-6379,None,None,Active,None,CelesTrak,LEO
26053,57343,STARLINK-6379,None,None,Active,nan,Space-Track,LEO
26054,57344,STARLINK-6380,None,None,Active,nan,Space-Track,LEO
26055,57344,STARLINK-6380,None,None,Active,None,CelesTrak,LEO
26056,38991,STARONE C3,None,None,Active,nan,Space-Track,GEO
26057,40733,STARONE C4,None,None,Active,nan,Space-Track,GEO
26058,41904,STARONE D1,None,None,Active,nan,Space-Track,GEO
26059,49055,STARONE D2,None,None,Active,nan,Space-Track,GEO
26060,33498,STARS,437.273,None,active,CW,SatNOGS,None
26061,33498,STARS (KUKAI daughter),437.465,None,Active,1200bps FM CW,AmSAT,None
26062,33498,STARS (KUKAI daughter),437.275,None,Active,"Beacon, 1200bps FM CW",AmSAT,None
26063,33498,STARS (KUKAI mother),437.305,None,Active,"Beacon, 1200bps FM CW",AmSAT,None
26064,33498,STARS (KUKAI mother),437.485,None,Active,1200bps FM CW,AmSAT,None
26065,33498,STARS (KUKAI),None,None,Active,nan,Space-Track,MEO
26066,33498,STARS (KUKAI),None,None,Active,None,CelesTrak,MEO
26067,43679,STARS-AO,437.200,None,Inactive,1k2AFSK 115kGMSK CW,AmSAT,None
26068,43679,STARS-AO,437.35,None,Inactive,"Beacon, 1k2AFSK 115kGMSK CW",AmSAT,None
26069,43679,STARS-AO,437.400,None,Inactive,1k2AFSK 115kGMSK CW,AmSAT,None
26070,43679,STARS-AO,None,None,Active,None,CelesTrak,MEO
26071,43679,STARS-AO,None,None,Active,nan,Space-Track,MEO
26072,41895,STARS-C,437.245,None,inactive,Mother CW Telemetry,SatNOGS,None
26073,41895,STARS-C,437.425,1200.0,inactive,Daughter AFSK Telemetry,SatNOGS,None
26074,41895,STARS-C,437.254,None,inactive,Daughter CW Telemetry,SatNOGS,None
26075,41895,STARS-C,437.405,1200.0,inactive,Mother AFSK Telemetry,SatNOGS,None
26076,41895,STARS-C (daughter),437.425,None,Re-entered,1200bps FM CW,AmSAT,None
26077,41895,STARS-C (daughter),437.255,None,Re-entered,"Beacon, 1200bps FM CW",AmSAT,None
26078,41895,STARS-C (mother),437.405,None,Re-entered,1200bps FM CW,AmSAT,None
26079,41895,STARS-C (mother),437.245,None,Re-entered,"Beacon, 1200bps FM CW",AmSAT,None
26080,47928,STARS-EC,437.425,9600.0,inactive,Mode U - FSK9k6 - Cubesat B,SatNOGS,None
26081,47928,STARS-EC,437.245,None,inactive,Mode U - CW Beacon - Cubesat A,SatNOGS,None
26082,47928,STARS-EC,437.255,None,inactive,Mode U - CW Beacon - Cubesat B,SatNOGS,None
26083,47928,STARS-EC,437.405,9600.0,inactive,Mode U - FSK9k6 - Cubesat A,SatNOGS,None
26084,47928,STARS-EC(A),437.405,None,Re-entered,115k2 CW,AmSAT,None
26085,47928,STARS-EC(A),437.245,None,Re-entered,"Beacon, 115k2 CW",AmSAT,None
26086,47928,STARS-EC(A),437.200,None,Re-entered,115k2 CW,AmSAT,None
26087,47928,STARS-EC(B),437.425,None,Re-entered,115k2 CW,AmSAT,None
26088,47928,STARS-EC(B),437.200,None,Re-entered,115k2 CW,AmSAT,None
26089,47928,STARS-EC(B),437.255,None,Re-entered,"Beacon, 115k2 CW",AmSAT,None
26090,47928,STARS-EC(C),437.35,None,Re-entered,"Beacon, 115k2 CW",AmSAT,None
26091,47928,STARS-EC(C),437.200,None,Re-entered,115k2 CW,AmSAT,None
26092,47928,STARS-EC(C),437.400,None,Re-entered,115k2 CW,AmSAT,None
26093,39579,STARS-II (daughter),437.255,None,Re-entered,"Beacon, 1200bps AFSK CW",AmSAT,None
26094,39579,STARS-II (daughter),437.425,None,Re-entered,1200bps AFSK CW,AmSAT,None
26095,39579,STARS-II (mother),437.405,None,Re-entered,1200bps AFSK CW,AmSAT,None
26096,39579,STARS-II (mother),437.245,None,Re-entered,"Beacon, 1200bps AFSK CW",AmSAT,None
26097,43640,STARS-Me,437.425,9600.0,inactive,Daughter GMSK9k6,SatNOGS,None
26098,43640,STARS-Me,437.425,1200.0,inactive,Daughter AFSK1k2,SatNOGS,None
26099,43640,STARS-Me,437.405,9600.0,inactive,Mother GMSK9k6,SatNOGS,None
26100,43640,STARS-Me,437.405,1200.0,inactive,Mother AFSK1k2,SatNOGS,None
26101,43640,STARS-Me,437.255,None,inactive,Daughter CW Beacon,SatNOGS,None
26102,43640,STARS-Me,437.245,None,inactive,Mother CW Beacon,SatNOGS,None
26103,43640,STARS-Me (daughter),437.425,None,Re-entered,1k2AFSK 9k6GMSK CW,AmSAT,None
26104,43640,STARS-Me (daughter),437.255,None,Re-entered,"Beacon, 1k2AFSK 9k6GMSK CW",AmSAT,None
26105,43640,STARS-Me (mother),437.245,None,Re-entered,"Beacon, 1k2AFSK 9k6GMSK CW",AmSAT,None
26106,43640,STARS-Me (mother),437.405,None,Re-entered,1k2AFSK 9k6GMSK CW,AmSAT,None
26107,22561,START 1,None,None,Active,nan,Space-Track,MEO
26108,99091,STC-1.1,436.075,None,active,Mode U - LoRa,SatNOGS,None
26109,99090,STC-1.2,436.27,None,active,Mode U - LoRa,SatNOGS,None
26110,51099,STEAMSAT-2,None,None,Active,None,CelesTrak,LEO
26111,51099,STEAMSAT-2,None,None,Active,nan,Space-Track,LEO
26112,51099,STEAMSAT-2,401.1,None,active,UHF Unknown,SatNOGS,None
26113,47962,STECCO,435.8,None,Inactive,9600bps FSK,AmSAT,None
26114,47962,STECCO,435.8,9600.0,active,Mode U - FSK9k6 AX25 G3RUH,SatNOGS,None
26115,47962,STECCO,None,None,Active,None,CelesTrak,LEO
26116,22824,STELLA,None,None,Active,None,CelesTrak,MEO
26117,22824,STELLA,None,None,Active,nan,Space-Track,MEO
26118,23105,STEP 2,None,None,Active,nan,Space-Track,MEO
26119,52897,STEP CUBE LAB-II,None,None,Active,nan,Space-Track,MEO
26120,52897,STEP CUBE LAB-II,None,None,Active,None,CelesTrak,MEO
26121,52897,STEP Cube Lab 2,None,None,None,None,UCS,LEO
26122,43138,STEP CubeLab (STEP-1),437.485,None,Active,"Beacon, 9600bps FSK CW",AmSAT,None
26123,43138,STEP CubeLab (STEP-1),437.485,None,Active,9600bps FSK CW,AmSAT,None
26124,52897,STEP CubeLab-II,437.485,9600.0,active,Mode U - GMSK 9600 AX.25,SatNOGS,None
26125,52897,STEP CubeLab-II,437.485,None,Active,9600bps GMSK,AmSAT,None
26126,43138,STEP-1,437.503,20.0,inactive,CW TLM Beacon (drifted),SatNOGS,None
26127,43138,STEP-1,437.485,None,inactive,Mode U CW Beacon,SatNOGS,None
26128,43138,STEP-1,437.4875,20.0,inactive,FM-CW TLM beacon  (drifted),SatNOGS,None
26129,29510,STEREO A,None,None,Active,HELIOCENTRIC ORBIT (SUN),Space-Track,None
26130,29511,STEREO B,None,None,Active,HELIOCENTRIC ORBIT (SUN),Space-Track,None
26131,29510,STEREO-A,8443.58,None,active,Mode X - 8443.58 MHz,SatNOGS,None
26132,35636,STERKH,None,None,Active,nan,Space-Track,MEO
26133,35866,STERKH 2,None,None,Active,nan,Space-Track,MEO
26134,99218,STERNULA-1,161.863,307200.0,active,VDE 2 Center,SatNOGS,None
26135,55044,STERNULA-1,None,None,Active,nan,Space-Track,LEO
26136,99218,STERNULA-1,157.262,307200.0,active,VDE 1 Center,SatNOGS,None
26137,55044,STERNULA-1,None,None,Active,None,CelesTrak,LEO
26138,25489,STEX,None,None,Active,nan,Space-Track,MEO
26139,43852,STF-1,None,None,Active,nan,Space-Track,LEO
26140,43852,STF-1,None,None,Active,None,CelesTrak,LEO
26141,41476,STMSAT-1,437.8,None,inactive,Mode U FM SSTV Robot36,SatNOGS,None
26142,41476,STMSat-1,437.000,None,Re-entered,9600bps GMSK SSTV,AmSAT,None
26143,41476,STMSat-1,437.800,None,Re-entered,9600bps GMSK SSTV,AmSAT,None
26144,51087,STORK-1,None,None,Active,nan,Space-Track,LEO
26145,51087,STORK-1,None,None,None,None,UCS,LEO
26146,99468,STORK-1,2422.0,None,active,Mode S LoRa,SatNOGS,None
26147,51087,STORK-1,None,None,Active,None,CelesTrak,LEO
26148,99468,STORK-1,401.1,None,active,Mode U - FM,SatNOGS,None
26149,51087,STORK-1,401.1,None,Inactive,FM,AmSAT,None
26150,99468,STORK-1,868.1,None,active,Mode U LoRa,SatNOGS,None
26151,99469,STORK-2,401.1,9600.0,active,Mode U - FSK,SatNOGS,None
26152,51088,STORK-2,401.1,None,Inactive,FM,AmSAT,None
26153,51088,STORK-2,None,None,None,None,UCS,LEO
26154,51088,STORK-2,None,None,Active,None,CelesTrak,LEO
26155,51088,STORK-2,None,None,Active,nan,Space-Track,LEO
26156,51098,STORK-3,401.1,None,Inactive,9600bps FSK,AmSAT,None
26157,99450,STORK-3,401.1,9600.0,active,FSK 9600,SatNOGS,None
26158,51098,STORK-3,None,None,None,None,UCS,LEO
26159,51098,STORK-3,401.1,None,active,UHF Unknown,SatNOGS,None
26160,48873,STORK-4,None,None,Active,None,CelesTrak,LEO
26161,48873,STORK-4,None,None,Active,nan,Space-Track,LEO
26162,48873,STORK-4,None,None,None,None,UCS,LEO
26163,48873,STORK-4,401.1,None,Inactive,9600bps FSK,AmSAT,None
26164,99682,STORK-4,401.1,9600.0,active,FSK 9600,SatNOGS,None
26165,48872,STORK-5,None,None,None,None,UCS,LEO
26166,99683,STORK-5,401.1,9600.0,active,FSK9600,SatNOGS,None
26167,48872,STORK-5,401.1,None,Inactive,9600bps FSK,AmSAT,None
26168,48872,STORK-5,401.1004,None,active,Downlink,SatNOGS,None
26169,48872,STORK-5 (MARTA),None,None,Active,nan,Space-Track,LEO
26170,48872,STORK-5 (MARTA),None,None,Active,None,CelesTrak,LEO
26171,30775,STPSAT 1,None,None,Active,nan,Space-Track,LEO
26172,37222,STPSAT 2 (USA 217),None,None,Active,nan,Space-Track,MEO
26173,43762,STPSAT-5,None,None,Active,None,CelesTrak,MEO
26174,43762,STPSAT-5,None,None,Active,nan,Space-Track,MEO
26175,49817,STPSAT-6,None,None,Active,nan,Space-Track,GEO
26176,49817,STPSAT-6,None,None,Active,None,CelesTrak,GEO
26177,49818,STPSat-6,None,None,None,None,UCS,GEO
26178,39090,STRAND 1,None,None,Active,nan,Space-Track,MEO
26179,39090,STRAND-1,None,None,Active,None,CelesTrak,MEO
26180,39090,STRAND-1,437.568,9600.0,active,UHF 9k6 FSK TLM,SatNOGS,None
26181,39090,STRAND-1,437.5678,9600.0,invalid,PE0SAT - 9k6 AFSK,SatNOGS,None
26182,57167,STRATOSAT-TK 1 (RS52S),None,None,Active,None,CelesTrak,LEO
26183,37153,STRELA 3,None,None,Active,nan,Space-Track,MEO
26184,37153,STRELA 3,None,None,Active,None,CelesTrak,MEO
26185,53815,STRIX-1,None,None,Active,None,CelesTrak,LEO
26186,53815,STRIX-1,None,None,Active,nan,Space-Track,LEO
26187,47253,STRIX-ALPHA,None,None,Active,None,CelesTrak,LEO
26188,47253,STRIX-ALPHA,None,None,Active,nan,Space-Track,LEO
26189,51847,STRIX-BETA,None,None,Active,nan,Space-Track,LEO
26190,51847,STRIX-BETA,None,None,Active,None,CelesTrak,LEO
26191,23125,STRV 1A,None,None,Active,nan,Space-Track,MEO
26192,23126,STRV 1B,None,None,Active,nan,Space-Track,MEO
26193,26610,STRV 1C,None,None,Active,nan,Space-Track,MEO
26194,26611,STRV 1D,None,None,Active,nan,Space-Track,MEO
26195,39090,STRaND-1,437.568,None,Active,9600bps GMSK,AmSAT,None
26196,39422,STSAT 3,None,None,Active,nan,Space-Track,MEO
26197,39422,STSAT-3,None,None,Active,None,CelesTrak,MEO
26198,34903,STSS ATRR,None,None,None,None,UCS,LEO
26199,34903,STSS ATRR (USA 205),None,None,Active,nan,Space-Track,MEO
26200,35937,STSS DEMO 1 (USA 208),None,None,Active,nan,Space-Track,MEO
26201,35938,STSS DEMO 2 (USA 209),None,None,Active,nan,Space-Track,MEO
26202,39068,STSat-2C,None,None,None,None,UCS,LEO
26203,16526,STTW-1,None,None,Active,nan,Space-Track,GEO
26204,18922,STTW-2,None,None,Active,nan,Space-Track,GEO
26205,19710,STTW-3,None,None,Active,nan,Space-Track,GEO
26206,20473,STTW-4,None,None,Active,nan,Space-Track,GEO
26207,21833,STTW-5,None,None,Active,nan,Space-Track,MEO
26208,14670,STTW-T1,None,None,Active,nan,Space-Track,MEO
26209,14899,STTW-T2,None,None,Active,nan,Space-Track,GEO
26210,nan,STU-1,436.36,None,Failure,"Beacon, 9600bps GMSK",AmSAT,None
26211,nan,STU-1,2423.5,21500.0 kHz,Failure,9600bps GMSK,AmSAT,None
26212,36796,STUDSAT,None,None,Active,nan,Space-Track,MEO
26213,42788,SUCHAI,None,None,Active,nan,Space-Track,LEO
26214,42788,SUCHAI,437.229,None,Active,"Beacon, CW",AmSAT,None
26215,42788,SUCHAI,None,None,Active,None,CelesTrak,LEO
26216,42788,SUCHAI,437.23,None,active,TLM CW,SatNOGS,None
26217,42788,SUCHAI,437.23,2400.0,active,TLM 2k4 MSK,SatNOGS,None
26218,52192,SUCHAI-2,None,None,Active,nan,Space-Track,LEO
26219,52192,SUCHAI-2,437.23,None,Active,4800bps FSK,AmSAT,None
26220,52192,SUCHAI-2,None,None,Active,None,CelesTrak,LEO
26221,52191,SUCHAI-3,None,None,Active,None,CelesTrak,LEO
26222,52191,SUCHAI-3,None,None,Active,nan,Space-Track,LEO
26223,52191,SUCHAI-3,None,None,None,None,UCS,LEO
26224,52191,SUCHAI-3,437.25,None,Active,4800bps FSK,AmSAT,None
26225,52193,SUCHAI-4,None,None,None,None,UCS,LEO
26226,52192,SUCHAI2,437.23,4800.0,active,Mode U - FSK 2k4 AX.100,SatNOGS,None
26227,52191,SUCHAI3,437.25,4800.0,active,Mode U - FSK 2k4 AX.100,SatNOGS,None
26228,15967,SUISEI,None,None,Active,HELIOCENTRIC ORBIT (SUN),Space-Track,None
26229,25636,SUNSAT,None,None,Active,nan,Space-Track,MEO
26230,49068,SUNSTORM,None,None,Active,None,CelesTrak,LEO
26231,49068,SUNSTORM,None,None,Active,nan,Space-Track,LEO
26232,37849,SUOMI NPP,None,None,Active,None,CelesTrak,MEO
26233,37849,SUOMI NPP,2246.975,None,active,S-band telemetry,SatNOGS,None
26234,43804,SUOMI-100,None,None,Active,None,CelesTrak,LEO
26235,43804,SUOMI100,None,None,Active,nan,Space-Track,LEO
26236,26095,SUPERBIRD 4,None,None,Active,nan,Space-Track,GEO
26237,28218,SUPERBIRD 6,None,None,Active,nan,Space-Track,GEO
26238,33274,SUPERBIRD 7,None,None,Active,nan,Space-Track,GEO
26239,43271,SUPERBIRD 8,None,None,Active,nan,Space-Track,GEO
26240,20040,SUPERBIRD A,None,None,Active,nan,Space-Track,GEO
26241,22253,SUPERBIRD A1,None,None,Active,nan,Space-Track,GEO
26242,21893,SUPERBIRD B1,None,None,Active,nan,Space-Track,GEO
26243,24880,SUPERBIRD C,None,None,Active,nan,Space-Track,GEO
26244,None,SUPERBIRD C2,14250.0,500000.0 kHz,None,nan,FCC,None
26245,43271,SUPERBIRD-B3,None,None,Active,None,CelesTrak,GEO
26246,33274,SUPERBIRD-C2,None,None,Active,None,CelesTrak,GEO
26247,52320,SUPERVIEW NEO-1 01,None,None,Active,None,CelesTrak,LEO
26248,52320,SUPERVIEW NEO-1 01,None,None,Active,nan,Space-Track,LEO
26249,52322,SUPERVIEW NEO-1 02,None,None,Active,None,CelesTrak,LEO
26250,52322,SUPERVIEW NEO-1 02,None,None,Active,nan,Space-Track,LEO
26251,53128,SUPERVIEW NEO-2 01,None,None,Active,None,CelesTrak,LEO
26252,53130,SUPERVIEW NEO-2 02,None,None,Active,nan,Space-Track,LEO
26253,53130,SUPERVIEW NEO-2 02,None,None,Active,None,CelesTrak,LEO
26254,53128,SUPERVIEW NEO-2 O1,None,None,Active,nan,Space-Track,LEO
26255,41907,SUPERVIEW-1 01,None,None,Active,None,CelesTrak,LEO
26256,41907,SUPERVIEW-1 01,None,None,Active,nan,Space-Track,LEO
26257,41908,SUPERVIEW-1 02,None,None,Active,None,CelesTrak,LEO
26258,41908,SUPERVIEW-1 02,None,None,Active,nan,Space-Track,LEO
26259,43099,SUPERVIEW-1 03,None,None,Active,None,CelesTrak,LEO
26260,43099,SUPERVIEW-1 03,None,None,Active,nan,Space-Track,LEO
26261,43100,SUPERVIEW-1 04,None,None,Active,None,CelesTrak,LEO
26262,43100,SUPERVIEW-1 04,None,None,Active,nan,Space-Track,LEO
26263,2909,SURCAL 150B,None,None,Active,None,CelesTrak,MEO
26264,2909,SURCAL 150B,None,None,Active,nan,Space-Track,MEO
26265,2872,SURCAL 159,None,None,Active,nan,Space-Track,MEO
26266,2872,SURCAL 159,None,None,Active,None,CelesTrak,MEO
26267,23711,SURFSAT,None,None,Active,nan,Space-Track,MEO
26268,1503,SURVEYOR MODEL 1,None,None,Active,BARYCENTRIC ORBIT (EARTH-MOON),Space-Track,None
26269,42730,SUSAT,436.775,9600.0,inactive,TLM FSK,SatNOGS,None
26270,42730,SUSat (AU01),436.775,None,Re-entered,9600bps FSK,AmSAT,None
26271,57187,SVYATOBOR 1 (RS60S),None,None,Active,None,CelesTrak,LEO
26272,51089,SW1FT,None,None,Active,None,CelesTrak,LEO
26273,50993,SW1FT,401.025,None,Inactive,FM,AmSAT,None
26274,51089,SW1FT,None,None,Active,nan,Space-Track,LEO
26275,99466,SW1FT,401.025,None,active,Mode U - FM,SatNOGS,None
26276,39402,SWAMPSAT,437.385,9600.0,inactive,Mode U AFSK9k6 AX.25,SatNOGS,None
26277,None,SWARM,137.9062,187.5 kHz,None,150 satellites at altitudes between 300-550 km,FCC,None
26278,None,SWARM,137.6175,65.0 kHz,None,150 satellites at altitudes between 300-550 km,FCC,None
26279,None,SWARM,148.4175,335.0 kHz,None,150 satellites at altitudes between 300-550 km,FCC,None
26280,None,SWARM,1575.42,24000.0 kHz,None,150 satellites at altitudes between 300-550 km,FCC,None
26281,None,SWARM,149.925,50.0 kHz,None,150 satellites at altitudes between 300-550 km,FCC,None
26282,None,SWARM,148.6925,115.0 kHz,None,150 satellites at altitudes between 300-550 km,FCC,None
26283,None,SWARM,137.1,150.0 kHz,None,150 satellites at altitudes between 300-550 km,FCC,None
26284,None,SWARM,137.3512,47.5 kHz,None,150 satellites at altitudes between 300-550 km,FCC,None
26285,39452,SWARM A,None,None,Active,None,CelesTrak,LEO
26286,39452,SWARM A,None,None,Active,nan,Space-Track,LEO
26287,39451,SWARM B,None,None,Active,None,CelesTrak,LEO
26288,39451,SWARM B,None,None,Active,nan,Space-Track,LEO
26289,39453,SWARM C,None,None,Active,nan,Space-Track,LEO
26290,39453,SWARM C,None,None,Active,None,CelesTrak,LEO
26291,39452,SWARM-A,None,None,None,None,UCS,LEO
26292,39451,SWARM-B,None,None,None,None,UCS,LEO
26293,39453,SWARM-C,None,None,None,None,UCS,LEO
26294,25560,SWAS,None,None,Active,nan,Space-Track,MEO
26295,25560,SWAS,None,None,Active,None,CelesTrak,MEO
26296,41607,SWAYAM,437.025,15.0,active,Beacon,SatNOGS,None
26297,41607,SWAYAM,437.025,1200.0,active,Mode U TLM 1k2 BFSK/CW,SatNOGS,None
26298,28485,SWIFT,None,None,Active,nan,Space-Track,LEO
26299,28485,SWIFT,None,None,Active,None,CelesTrak,LEO
26300,35932,SWISSCUBE,437.505,0.0,active,CW Beacon,SatNOGS,None
26301,35932,SWISSCUBE,437.505,1200.0,active,FSK 1k2 Beacon,SatNOGS,None
26302,35932,SWISSCUBE,None,None,Active,None,CelesTrak,MEO
26303,35932,SWISSCUBE,437.5007,None,active,PE0SAT - CW Beacon,SatNOGS,None
26304,35932,SWISSCUBE,437.5,1200.0,active,PE0SAT - 1k2 BPSK AFSK Tones,SatNOGS,None
26305,35932,SWISSCUBE,None,None,Active,nan,Space-Track,MEO
26306,54754,SWOT,None,None,Active,None,CelesTrak,MEO
26307,54754,SWOT,None,None,Active,nan,Space-Track,MEO
26308,53309,SWSU-55 No1 (YuZGU-5),437.050,None,Re-entered,1k145 AFSK SSTV AUDIO,AmSAT,None
26309,53312,SWSU-55 No2 (YuZGU-6),437.062,None,Re-entered,1k145 AFSK SSTV AUDIO,AmSAT,None
26310,53312,SWSU-55 No2 (YuZGU-6),437.050,None,Re-entered,1k145 AFSK SSTV AUDIO,AmSAT,None
26311,53313,SWSU-55 No3 (YuZGU-7),437.075,None,Re-entered,1k145 AFSK SSTV AUDIO,AmSAT,None
26312,53313,SWSU-55 No3 (YuZGU-7),437.050,None,Re-entered,1k145 AFSK SSTV AUDIO,AmSAT,None
26313,53306,SWSU-55 No4 (YuZGU-8),437.050,None,Re-entered,1k145 AFSK SSTV AUDIO,AmSAT,None
26314,53306,SWSU-55 No4 (YuZGU-8),437.082,None,Re-entered,1k145 AFSK SSTV AUDIO,AmSAT,None
26315,53310,SWSU-55 No5 (YuZGU-9),437.050,None,Re-entered,1k145 AFSK SSTV AUDIO,AmSAT,None
26316,53310,SWSU-55 No5 (YuZGU-9),437.100,None,Re-entered,1k145 AFSK SSTV AUDIO,AmSAT,None
26317,53321,SWSU-55 No6 (YuZGU-10),437.087,None,Re-entered,1k145 AFSK SSTV AUDIO,AmSAT,None
26318,53321,SWSU-55 No6 (YuZGU-10),437.050,None,Re-entered,1k145 AFSK SSTV AUDIO,AmSAT,None
26319,53322,SWSU-55 No7 (YuZGU-11),437.050,None,Re-entered,1k145 AFSK SSTV AUDIO,AmSAT,None
26320,53322,SWSU-55 No7 (YuZGU-11),437.1125,None,Re-entered,1k145 AFSK SSTV AUDIO,AmSAT,None
26321,53308,SWSU-55 No8 (YuZGU-12),437.000,None,Re-entered,1k145 AFSK SSTV AUDIO,AmSAT,None
26322,53308,SWSU-55 No8 (YuZGU-12),437.050,None,Re-entered,1k145 AFSK SSTV AUDIO,AmSAT,None
26323,53373,SXC3-2110 (Voenmeh),436.05,None,Active,2400bps GMSK USP,AmSAT,None
26324,53382,SXC3-2111 (SibSU RESHUCUBE),435.38,None,Active,2400bps GMSK USP,AmSAT,None
26325,53374,SXC3-212 (MGU MONITOR-1),437.55,None,Active,2400bps GMSK USP,AmSAT,None
26326,53383,SXC3-213 (HSE-AIS CUBESX-HSE-2),435.57,None,Active,2400bps GMSK USP,AmSAT,None
26327,53377,SXC3-214 (MIET-AIS),437.9,None,Active,2400bps GMSK USP,AmSAT,None
26328,53386,SXC3-215 (Vizard),437.8,None,Active,2400bps GMSK USP,AmSAT,None
26329,53376,SXC3-216 (UTMN),435.67,None,Active,2400bps GMSK USP,AmSAT,None
26330,53384,SXC3-217 (Siren),437.75,None,Active,2400bps GMSK USP,AmSAT,None
26331,53375,SXC3-218 (KuzSTU KUZBASS-300),437.7,None,Active,2400bps GMSK USP,AmSAT,None
26332,53381,SXC3-219 (Medex ISOI),437.65,None,Active,2400bps GMSK USP,AmSAT,None
26333,None,SXM-7,2332.5,25000.0 kHz,None,nan,FCC,None
26334,47240,SXM-7,None,None,Active,None,CelesTrak,GEO
26335,None,SXM-7,7050.0,50000.0 kHz,None,nan,FCC,None
26336,None,SXM-8,2332.5,25000.0 kHz,None,nan,FCC,None
26337,None,SXM-8,7050.0,50000.0 kHz,None,nan,FCC,None
26338,48838,SXM-8,None,None,Active,None,CelesTrak,GEO
26339,7578,SYMPHONIE 1,None,None,Active,nan,Space-Track,GEO
26340,8132,SYMPHONIE 2,None,None,Active,nan,Space-Track,GEO
26341,553,SYNCOM 1,None,None,Active,nan,Space-Track,GEO
26342,634,SYNCOM 2 (A 26),None,None,Active,nan,Space-Track,GEO
26343,858,SYNCOM 3,None,None,Active,nan,Space-Track,GEO
26344,28885,SYRACUSE 3A,None,None,Active,nan,Space-Track,GEO
26345,28885,SYRACUSE 3A,None,None,Active,None,CelesTrak,GEO
26346,29273,SYRACUSE 3B,None,None,Active,None,CelesTrak,GEO
26347,29273,SYRACUSE 3B,None,None,Active,nan,Space-Track,GEO
26348,49333,SYRACUSE 4A,None,None,Active,None,CelesTrak,GEO
26349,49333,SYRACUSE 4A,None,None,Active,nan,Space-Track,GEO
26350,57214,SYRACUSE 4B,None,None,Active,None,CelesTrak,GEO
26351,57214,SYRACUSE 4B,None,None,Active,nan,Space-Track,GEO
26352,54704,SZ-14 MODULE,None,None,Active,nan,Space-Track,LEO
26353,54704,SZ-14 MODULE,None,None,Active,None,CelesTrak,LEO
26354,56873,SZ-15 MODULE,None,None,Active,None,CelesTrak,LEO
26355,56873,SZ-15 MODULE,None,None,Active,nan,Space-Track,LEO
26356,56761,SZ-16,None,None,Active,nan,Space-Track,LEO
26357,99196,Sakura,145.825,1200.0,active,1K2 APRS,SatNOGS,None
26358,99196,Sakura,437.735,4800.0,active,4k8 AX25 GMSK,SatNOGS,None
26359,26410,Salsa,None,None,None,None,UCS,Elliptical
26360,41466,SamSat-218D,145.87,20.0 kHz,Re-entered,TRXSSAU CW,AmSAT,None
26361,41466,SamSat-218D,145.87,None,Re-entered,"Beacon, TRXSSAU CW",AmSAT,None
26362,57173,SamSat-ION,437.4,2400.0,active,Mode U - FSK1k2 AX.25 TLM,SatNOGS,None
26363,57173,SamSat-ION,437.4,None,Active,"Beacon, 1k2/2k4 FSK,CW",AmSAT,None
26364,57173,SamSat-ION,437.4,None,Active,"1k2/2k4 FSK,CW",AmSAT,None
26365,57173,SamSat-ION,437.402,None,active,SamSat-ION Beacon,SatNOGS,None
26366,26411,Samba,None,None,None,None,UCS,Elliptical
26367,51031,SanoSat-1,436.235,500.0,inactive,GFSK TT&C and Digital Repeater,SatNOGS,None
26368,51031,SanoSat-1,436.235,None,active,RTTY FSK,SatNOGS,None
26369,51031,SanoSat-1,436.235,20.0,active,CW Morse Beacon,SatNOGS,None
26370,51031,SanoSat-1 (NO-116),436.235,None,Active,"Beacon, 500bps  GFSK RTTY CW",AmSAT,None
26371,51031,SanoSat-1 (NO-116),436.235,None,Active,500bps  GFSK RTTY CW,AmSAT,None
26372,51031,Sanosat-1,None,None,None,None,UCS,LEO
26373,99236,Sapling Giganteum,437.4,125000.0,active,Mode U - LoRa,SatNOGS,None
26374,99237,Sapling Sempervirens,437.4,None,active,Mode U - LoRa,SatNOGS,None
26375,55009,Sapling-1,437.4,None,Unknown,LoRa,AmSAT,None
26376,56214,Sapling-2,437.4,None,Active,LoRa,AmSAT,None
